"NomenCode","Reporter_ISO_N","ReporterName","ProductCode","Partner","PartnerName","Year","AdValorem","MeasureCode","MeasureName","NonAdValorem","Affected"
"H1","840","United States","03056910","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$0.028/KG",
"H1","840","United States","03056920","N21","",1999,25,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","",
"H1","840","United States","03056930","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$0.022/KG",
"H1","840","United States","03056940","N21","",1999,25,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","",
"H1","840","United States","03056950","N21","",1999,25,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","",
"H1","840","United States","03056960","N21","",1999,1,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","",
"H1","840","United States","03061100","N21","",1999,0,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","",
"H1","840","United States","03061200","N21","",1999,0,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","",
"H1","840","United States","03061300","N21","",1999,0,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","",
"H1","840","United States","03061420","N21","",1999,15,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","",
"H1","840","United States","03061440","N21","",1999,0,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","",
"H1","840","United States","03061900","N21","",1999,0,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","",
"H1","840","United States","03062100","N21","",1999,0,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","",
"H1","840","United States","03062200","N21","",1999,0,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","",
"H1","840","United States","03062300","N21","",1999,0,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","",
"H1","840","United States","03062420","N21","",1999,15,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","",
"H1","840","United States","03062440","N21","",1999,0,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","",
"H1","840","United States","03062900","N21","",1999,0,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","",
"H1","840","United States","03071000","N21","",1999,0,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","",
"H1","840","United States","03072100","N21","",1999,0,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","",
"H1","840","United States","03072900","N21","",1999,0,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","",
"H1","840","United States","03073100","N21","",1999,0,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","",
"H1","840","United States","03073900","N21","",1999,0,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","",
"H1","840","United States","03074100","N21","",1999,0,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","",
"H1","840","United States","03074900","N21","",1999,0,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","",
"H1","840","United States","03075100","N21","",1999,0,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","",
"H1","840","United States","03075900","N21","",1999,0,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","",
"H1","840","United States","03076000","N21","",1999,20,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","",
"H1","840","United States","03079100","N21","",1999,0,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","",
"H1","840","United States","03079900","N21","",1999,0,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","",
"H1","840","United States","04011000","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$0.005/L",
"H1","840","United States","04012020","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$0.017/L",
"H1","840","United States","04012040","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$0.017/L",
"H1","840","United States","04013002","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$0.15/L",
"H1","840","United States","04013005","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$0.15/L",
"H1","840","United States","04013025","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$0.908/L",
"H1","840","United States","04013042","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$0.31/KG",
"H1","840","United States","04013050","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$0.31/KG",
"H1","840","United States","04013075","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$1.936/KG",
"H1","840","United States","04021005","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$0.066/KG",
"H1","840","United States","04021010","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$0.066/KG",
"H1","840","United States","04021050","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$1.018/KG",
"H1","840","United States","04022102","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$0.066/KG",
"H1","840","United States","04022105","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$0.066/KG",
"H1","840","United States","04022125","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$1.018/KG",
"H1","840","United States","04022127","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$0.137/KG",
"H1","840","United States","04022130","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$0.137/KG",
"H1","840","United States","04022150","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$1.285/KG",
"H1","840","United States","04022173","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$0.273/KG",
"H1","840","United States","04022175","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$0.273/KG",
"H1","840","United States","04022190","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$1.831/KG",
"H1","840","United States","04022905","N21","",1999,35,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","",
"H1","840","United States","04022910","N21","",1999,35,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","",
"H1","840","United States","04022950","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$1.299/KG+17.5%",
"H1","840","United States","04029103","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$0.04/KG",
"H1","840","United States","04029106","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$0.056/KG",
"H1","840","United States","04029110","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$0.04/KG",
"H1","840","United States","04029130","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$0.056/KG",
"H1","840","United States","04029170","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$0.368/KG",
"H1","840","United States","04029190","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$0.368/KG",
"H1","840","United States","04029903","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$0.06/KG",
"H1","840","United States","04029906","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$0.056/KG",
"H1","840","United States","04029910","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$0.06/KG",
"H1","840","United States","04029930","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$0.056/KG",
"H1","840","United States","04029945","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$0.584/KG",
"H1","840","United States","04029955","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$0.584/KG",
"H1","840","United States","04029968","N21","",1999,35,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","",
"H1","840","United States","04029970","N21","",1999,35,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","",
"H1","840","United States","04029990","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$0.545/KG+17.5%",
"H1","840","United States","04031005","N21","",1999,20,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","",
"H1","840","United States","04031010","N21","",1999,20,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","",
"H1","840","United States","04031050","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$1.217/KG+20%",
"H1","840","United States","04031090","N21","",1999,20,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","",
"H1","840","United States","04039002","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$0.15/L",
"H1","840","United States","04039004","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$0.15/L",
"H1","840","United States","04039016","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$0.908/L",
"H1","840","United States","04039020","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$0.005/L",
"H1","840","United States","04039037","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$0.066/KG",
"H1","840","United States","04039041","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$0.066/KG",
"H1","840","United States","04039045","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$1.03/KG",
"H1","840","United States","04039047","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$0.137/KG",
"H1","840","United States","04039051","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$0.137/KG",
"H1","840","United States","04039055","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$1.285/KG",
"H1","840","United States","04039057","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$0.273/KG",
"H1","840","United States","04039061","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$0.273/KG",
"H1","840","United States","04039065","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$1.831/KG",
"H1","840","United States","04039072","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$0.309/KG",
"H1","840","United States","04039074","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$0.309/KG",
"H1","840","United States","04039078","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$1.936/KG",
"H1","840","United States","04039085","N21","",1999,20,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","",
"H1","840","United States","04039087","N21","",1999,20,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","",
"H1","840","United States","04039090","N21","",1999,20,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","",
"H1","840","United States","04039095","N21","",1999,,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","$1.217/KG+20%",
"H1","840","United States","04041005","N21","",1999,20,3,"Non-MFN duty rate for countries excluded from Most-Favoured- Nation (MFN) treatement","",
